,title,rating,review
1389, 토르: 러브 앤 썬더 ,10,"일단 관람평을 쓰기에 앞서필자는 암에 걸려봤고 사랑이 무엇일까 방황하고 있는 20대 후반임을 알립니다.모두가 재미없다던 이 영화를 반신반의하며 보게되었는데저한텐 뜻 깊은 5가지의 감상 포인트가 있었습니다.1. 어렸을때 모두가 원했던 내가 영웅이 되는 스토리/ 진짜 이 장면 보고 가슴이 뛰었습니다 어렸을 적 동심으로 돌아간 느낌 그때의 기억에 설렜습니다2. 제인이 자기를 희생하면서 토르를 구하러 가는 장면/ 이 장면은 그냥 저라서 제 상황이 오버랩됐던거 같은데 투병 생활을 겪어봤던 이들은 뭔가 다르게 다가오지 않았을까 싶습니다3. 고르가 소원으로 자신의 아이를 선택한점, 토르에게 아이를 맡기고 토르가 그 아이를 책임지는 장면 / 사랑이 무엇인가 방황하는 저에게 뜻깊게 다가왔습니다 감동적으로4. 신에 대한 메세지 / 투병으로 신은 대체 뭘했지? 신을 믿지 않는 저에게 공감되는 장면이었습니다 모두가 쉬쉬하는 내용을 직접적으로 드러낸 기분이라 충격적이더라구요5. 동성애? / 돌끼리 성별을 정해서 남자, 남자에 기분 나쁘신거 같은데 뭐가 그리 이 장면에 화나신지 모르겠습니다 개인적으로 크게 와닿지 않았지만 이 장면에 분노를 느끼는 구나 싶었어요 쓸말이 정말 너무나도 많지만지금 이 감정, 기분을 어떻게 표현해야할지 모르겠습니다개인적으로 토르 영화중 최고인거 같아요토르는 꼭 돌아온다는데 5편이 기대되는 영화입니다제 기준 10점 영화에요                         "
1390, 명탐정 코난: 할로윈의 신부 ,8,코난은 언제나 재미있습니다.                         
1391, 빅샤크4 : 바다공룡 대모험 ,1,주인공은 슈퍼윙스닮은 주황색 코비네요.스토리도 자연스럽게 넘어가는게 아니라뚝뚝 끊기는느낌이예요.물론 어른인 제눈에만 보이는거겠죠?초등아들은 잼있다고하고유치원생아들은 20분만에 몸을 꼬네요;;자두랑 포켓몬볼땐 안그랬는데호불호가 갈리네요~~                         
1392, 명탐정 코난: 할로윈의 신부 ,10,미쳤다ㅠㅜ 역대급 극장판 스토리 왜케 탄탄한데? 개감동 내일 더빙으로 또 본다!!! 카드는 코난쓰 나옴진페이꺼 가지고파                         
1393, 토르: 러브 앤 썬더 ,9,1편을 다 부수는 내용이 좋았다                         
1394, 명탐정 코난: 할로윈의 신부 ,10,믿고 보는 명탐정코난입니다.                         
1395, 뒤틀린 집 ,10,진짜 깜짝 놀랬어요! 무서운거못보는데 그래도 보고싶은 마음에...서영희배우 나온다는말에 보게됬는데  소름 그리고 아역배우 연기 너무 잘하네요!마지막에 웃음이  그리고 좀 여운있게 더길게 보여줬으면                         
1396, 뒤틀린 집 ,10,진짜 깜짝 놀랬어요! 무서운거못보는데 그래도 보고싶은 마음에...서영희배우 나온다는말에 보게됬는데  소름 그리고 아역배우 연기 너무 잘하네요!마지막에 웃음이  그리고 좀 여운있게 더길게 보여줬으면                         
1397, 탑건: 매버릭 ,8,기대많이했는데 열광할정돈아니고..그냥뭐                         
1398, 탑건: 매버릭 ,10,역시 탐은 실망시키지 않네요. 최고입니다~                         
1399, 헤어질 결심 ,10,마침내 마주한 한국영화의 품위                         
1400, 탑건: 매버릭 ,10,돈과 시간이 아깝지않은 영화                         
1401, 뒤틀린 집 ,9,"호러영화의 정석과 같은 사운드, 음악.주연배우의 몰입 연기, 미술, 조명 모든것이 보는 내내 소름돋게 만듬. 한여름에 서늘하게 만드는 영화.                         "
1402, 탑건: 매버릭 ,10,숨도못쉬고 봤음 레전드                         
1403, 마녀(魔女) Part2. The Other One ,6,몬 쓸데없이 대사가 다 욕이네.. 정말 쓸데없다.  몬 중2병도 아니고.. 내가 좋아하는 은빈배우가 나와서 봤는데.. ㅠㅠ                         
1404, 하이 크라임 ,9,배우들의 연기도 스토리도 모두 훌륭합니다. 안보면 후회할 영화였어요                         
1405, 엘비스 ,10,록스타 엘비스를 느꼈다                         
1406, 토르: 러브 앤 썬더 ,10,재밌다 최근의 마블 무비들은 너무 무겁고 고통스러웠는데 밝아서 볼만했음 나탈리 포트만 진심 연기천재...                         
1407, 탑건: 매버릭 ,10,ㅈㄴ재미ㅛ다 용아맥에서 봐야된다 이건..                         
1408, 멘 ,1,점프스케어도 없고 무섭지도 않았다                         
1409, 탑건: 매버릭 ,10,진짜 존잼 또 보고싶다 마지막에 코끝찡해져서 나왔어요                         
1410, 명탐정 코난: 할로윈의 신부 ,10,"하 진짜 오지게 울었다 작가님 왜 다섯 핸썸 보이들을,,왜,,,,아 오바임 그냥 백번 보셈 다들 ㅠㅠ                         "
1411, 헤어질 결심 ,10,박찬욱이 절제와 내관을 하니 이렇게 멋진 영화가 나왔습니다. 벌써 세 번째 봤네요.                         
1412, 범죄도시2 ,10,어머무시하게 재밌다 !!                         
1413, 헤어질 결심 ,10,영상미와 음악이 돋보임                         
1414, 탑건: 매버릭 ,10,상영 중일 때 볼 수 있는 한 여러 특수상영관에서 놓치지 않고 다 보고 싶다..                         
1415, 토르: 러브 앤 썬더 ,10,마블스러움평점 왜케 낮은지 모르겠음                         
1416, 뒤틀린 집 ,10,사운드가 빵빵해서 영화보는 내내 쫄면서 봤습니다.여름날 더위를 날려버릴 최고의 공포영화~!                         
1417, 엘비스 ,9,"역시 바즈 루어만 연출력 답게...시종일관 눈과 귀가 즐겁네요!!전혀 지루하지 않았고, 진짜 재밌게 봤네요!음악영화 좋아하심....강추드립니다.                         "
1418, 뒤틀린 집 ,10,뭔가 사운드가 귀를 녹게하네용♡♡                         
1419, 탑건: 매버릭 ,10,톰형 사랑해~!전투기 출격할 때 심장이 떨림실제 중력가속을 받으면서 촬영한 터라 배우들의 표정과 감정이날 것 그대로 스크린을 뚫고 나옵니다                         
1420, 헤어질 결심 ,8,왠지 둘이 있을때 연극처럼 느껴지는 독특한 연출...구도와 색감이 좋았다 볼때는 심오했는데 끝나고 집에가는 동안 자꾸 장면장면 곱씹게 됨 왜 여운이 남는다고 하는지 알거같은..                         
1421, 러브 라이브! 더 스쿨 아이돌 무비 ,10,최고다! 무슨 말이 더 필요한가?                         
1422, 뒤틀린 집 ,9,배우들 연기가 돋보이는 영화역시 공포영화는 사운드                         
1423, 닥터 스트레인지: 대혼돈의 멀티버스 ,4,"고가의 제작비로 만들어진 B급 공포 영화다만, 제목 하나 잘 뽑은건 인정.대혼돈의 관람객들..                         "
1424, 공기살인 ,10,정당한 보상과 죗값....이루어지길....                         
1425, 헤어질 결심 ,6,여운이 많이 남음연출 구도 음악 영상이 좋았습니다                         
1426, 핸썸 ,10,신현준배우님의 코미디연기는 여전히 살아있네여 킬링타임으로 잘 봤습니다. 아주 볼츠방그합니다                         
1427, 탑건: 매버릭 ,10,"40살 인생, 최초의 평점남기입니다.만점으로도 부족한 최고의 영화                         "
1428, 엘비스 ,10,신고 
1429, 마녀(魔女) Part2. The Other One ,10,재밌었습니다 1편보다 액션씬이 화려해서 좋았습니다 근데 1편의 스토리만큼은 아닌것같아요..그래도 마녀3가 나온다면 꼭 볼 예정입니다                         
1430, 버즈 라이트이어 ,10,돌아온 버즈 그의 찬란한 모습에 어린시절 마음이 다시 뛰기 시작했다                         
1431, 토르: 러브 앤 썬더 ,10,유치하다고? 유치하면 뭐 어때 그게 재밌는데                         
1432, 명탐정 코난: 할로윈의 신부 ,10,근데 웬일로 더빙판인데 한국 이름 안 나와서 놀랐음ㅋㅋㅋ 마츠다 신이치 이렇게 나오고 일본이라고 나오고 스토리 내용상 그럴 수밖에 없었을 것 같긴 함                         
1433, 탑건: 매버릭 ,10,그냥 말이 필요 없음 대박...                         
1434, 탑건: 매버릭 ,10,정말 정말 정말 재미있습니다                         
1435, 탑건: 매버릭 ,10,1편에서 미약하게 다룬 구스의 죽음을 잘 활용한 작품..톰 크루즈 왤케 멋있지 감동적인 영화 많이 찍어주                         
1436, 닥터 스트레인지: 대혼돈의 멀티버스 ,6,맨날 완다만 불쌍함..                         
1437, 체리마호: 30살까지 동정이면 마법사가 될 수 있대 ,5,"아카소,마치다 넘 좋아하는 배우인데~~보는것만으로도 훈내 폴폴인데....왜 드라마보다 재미없지 ㅠ ㅠ                         "
1438, 마녀(魔女) Part2. The Other One ,6,마지막30분은 재밌는데 전체적으로 1이랑 스토리차이가 심함 조잡함 중국영화 느낌도 나고 3는 좀 재밌게 좀 해봐                         
1439, 감시자들 ,2,영화초반부터 말끝마다욕쓰레기영화다 소개영상에속지마시길초반에 꺼버렸다                         
1440, 토르: 러브 앤 썬더 ,6,마블팬인데.. 이건 좀..                         
1441, 애프터 양 ,10,릴리 슈슈가 나온다고 말씀해주셨어야죠!                         
1442, 마녀(魔女) Part2. The Other One ,8,오랜만에 영화관에서 재미있게 봤어요~                         
1443, 시선 ,1,신고 
1444, 명탐정 코난: 할로윈의 신부 ,10,스토리도 대박 감동도 있고 안타까움도 있고 깨알재미도 있어서 좋았네요 역시 코난은 대단하다는것밖에 할말이 없네요                         
1445, 멘 ,8,감독의 전작들로 봐서 이게 무슨 바이러스나 외계 생명체임이 틀림없고 아마 정체는 속편에서 밝혀지리라 ^^                         
1446, 탑건: 매버릭 ,6,보다가 자다깨다 반복 했네요~~영화 전반적 감성이 90년대 영화 느낌이라 전 굉장히 지루했어요~~                         
1447, 헤어질 결심 ,10,당신의 사랑한다고 말했을 때당신의 사랑이 끝났고당신의 사랑이 끝났을 때내 사랑이 시작되었다.                         
1448, 뷰티풀 마인드 ,10,말이 필요없는 영화. 최고최고                         
1449, 토르: 러브 앤 썬더 ,9,역시 타이카감독의 센스와 토르의 능청스러운 연기!말할나위없이 잼있었다. 하지만 아이들의 보는시간대를 피하는게 좋을듯                         
1450, 핸썸 ,10,진짜 슈퍼 핸썸 쉐이 ?????????                         
1451, 뒤틀린 집 ,10,더운 여름날에 보고 소름 쫙돋으면서 본 영화.공포영화 보고싶으신 분들 무.조.건. 보세요                         
1452, 엘비스 ,4,솔직히 연출 영상미 노래 다 좋았는데 중간중간에 래퍼들은 도대체 왜 껴서 몰입을 방해하는지 모를 일에미넴이나 도자캣 모두 훌륭한 아티스트인건 맞는데 시대하고 전혀 안어울리는 노래를 갑자기 틀어대니 진짜 팍 깼음                         
1453, 캐스트 어웨이 ,10,예전에 봤고 재방 등으로 여러 번 봤는데 네이버에 내 평점이 빠져있었다. 이미 남겼을 텐데 내 아이디를 잃어버리면서 아마도 같이 없어졌을 것이다. 그덕인지 다시 안 본 눈이 돼 있었고 기억의 단편들만이 있었는데 오늘 그때 그 감동을 다시 찾았다. 감사한다. 다시 소환된 아름다운 내 기억의 추억에...                         
1454, 마녀(魔女) Part2. The Other One ,8,나만 박은빈 연기 못보겟냐?                         
1455, 더 킬러: 죽어도 되는 아이 ,10,장혁형님 잘생겨따~~                         
1456, 더 킬러: 죽어도 되는 아이 ,10,장혁형님 잘생겨따~~                         
1457, 토르: 러브 앤 썬더 ,2,"저급한 억지 감동연출, 환불받고싶은 빈약하고 뻔한 스토리.진심 증오함개망작 라그나로크랑 같은 감독인데 이렇게 달라질수있나싶음돈 많으신 분들은 보세요~~~                         "
1458, 토르: 러브 앤 썬더 ,5,개그캐 전문이 된 토르                         
