,Unnamed: 0,titles,rates,reviews,isit_domestic
570,570,탑건: 매버릭,10, 진짜 말도안되게 재밌음.. 올해 본 영화중에 탑        ,False
571,571,탑건: 매버릭,10, 3회차관람완료: IMAX > 2D > Dolby....이제 남은건 4DX...어디서 볼까?        ,False
572,572,외계+인 1부,3,4Dx로 보고 왔는데 도중에 졸았던 적은 진짜 이번이 처음… 줄거리만 보고도 느꼈던 거지만 내용 자체도 너무 중구난방임        ,True
573,573,미니언즈2,10, 귀여운게 최고야!ㅠㅠ        ,False
574,574,미니언즈2,5,"미니언즈 속편과 슈퍼배드 프리퀄, 그 사이 어딘가에서 갈팡질팡        ",False
575,575,외계+인 1부,2,이걸본다고???이걸??? 니들 돈 많냐?        ,True
576,576,외계+인 1부,8,평점보고 보기전에 괜히 예매했나 했는데사람들이 요즘 얼마나 재미있는걸 보는지 모르겠는데재미있던데요..다들 대체 멀 보고 살길래 그런건지 이상하네요.울트론 느낌은 좀 나긴했음 ㅋㅋㅋㅋ김태리는 언제나 매력적        ,True
577,577,탑건: 매버릭,10, 다시 없을 명작입니다.        ,False
578,578,아이를 위한 아이,10, 내용 전환이 깔끔하고 배우님들도 훈훈하고 목소리 좋아요! 대배우가 되실듯 ㅠㅠ        ,True
579,579,외계+인 1부,1,같이 보러 간 친구에게 너무 미안하네요 영화보다 3번 졸았어요 이런 적 없었는데 너무 재미없어요 돈과 시간 너무 아깝네요        ,True
580,580,헤어질 결심,10, 압도적으로 올 해 최고의 영화였다. 가장 영화다운 영화        ,True
581,581,외계+인 1부,6,마블을 사랑한 최동훈..        ,True
582,582,명탐정 코난: 할로윈의 신부,10," 진짜 최고에요,... 이거보고 코난에 관심이 생겼습니다 정말... 심장을 울려요 최고 굿... 그리고 쿠키영상도 너무 좋았어요        ",False
583,583,토르: 러브 앤 썬더,6,그렇게 나쁘지는 않았는데 라그나로크 때가 딱 좋았음        ,False
584,584,외계+인 1부,10, 나는 재밋던데 ㅋㅋㅋ 염정아랑 나올때도 재밋고 2편나오면 또 봐야지        ,True
585,585,헤어질 결심,10, 인생영화 그 잡채.. 상영종료 되고나면 구매해서 계속 돌려볼것..        ,True
586,586,범죄도시2,4,"중반 이후는 그나마 나았지만, 이전까지의 연기와 편집은 초보 에로영화 감독인 줄. 코로나에서 파생된 마케팅 승리의 결과물이랄까.        ",True
587,587,RRR: 라이즈 로어 리볼트,10, 와우!! 세얼간이 이후 최고의 발리우드        ,False
588,588,이터널스,2,대체 이게 뭐가 재미있나… 화면 이나 좀 밝게 제작해라  TV가 고물인가…        ,False
589,589,헤어질 결심,5,"지루합니다,박해일,김신영 연기는 좋았구요,탕웨이는 언어때문인가?그럭저럭입니다내용은 없고요~~        ",True
590,590,탑건: 매버릭,10,  ,False
591,591,토르: 러브 앤 썬더,6,크리스찬 베일만 볼만했어요        ,False
592,592,헤어질 결심,10, 두번 봐야하는 영화..        ,True
593,593,외계+인 1부,4,감독이 자기혼자만의 생각으로 다 이것저것 잡탕시켜논 영화.그런데 맛까지 없어.        ,True
594,594,외계+인 1부,10, 기대이상이에요!!! 지금까지 한국에 없던 장르가 생겨 재밌었어요!!!        ,True
595,595,토르: 러브 앤 썬더,4,본질적으로 영화에 집중을 해야돼는데먼 학예회 같은 영화        ,False
596,596,탑건: 매버릭,10," 탑건1을 보지 않고 그냥 봤는데도 흥미롭게 보았음. 1 장면을 오마주한 장면들도 많았고, 전투기 씬은 긴장을 놓칠 수가 없었음. 미국냄새 풀풀나는데 공감이 되는 흥미로운 영화        ",False
597,597,헤어질 결심,4,여운남는 감정선을 쫒아가다 어느순간 억지로 변하는...        ,True
598,598,극장판 주술회전 0,10, 믿고보는 마파...작화연출은 말이 필요없고 캐릭터들도 너무 매력있었다.        ,False
599,599,외계+인 1부,2,하….이걸 영화라고 ㅋㅋㅋ 차라리 용가리를 보겠다        ,True
600,600,명탐정 코난: 할로윈의 신부,10, 최근 본것중 가장 재밌음        ,False
601,601,탑건: 매버릭,10, 러닝타임이 두시간 넘는지 모르고 시간순삭 너무너무 잼났어요!!돈이 아깝지 않은 영화입니다. 꼭 보세요. 그와즁에 아빠뻘 되는 톰크루즈 여전히 섹시하고 넘나 멋집니다        ,False
602,602,그레이 맨,9,오래간만에 넷플 들어갈 일이 생김        ,False
603,603,강철비2: 정상회담,1,이런걸 영화라고 111        ,True
604,604,외계+인 1부,10," 마블팬으로 토르를 볼까 고민하다가 외계인 본건데 아주 대만족이었습니다!!전우치+소림축구+SF 그리고 주조연들에 틴탄한 연기력까지, 최근 봤던 범죄도시2보다 훨씬 기대 되고 내년에 나올 2편도 너무 기대됩니다! 진짜 영화관에서 보기 좋은 영화에요. ",True
605,605,탑건: 매버릭,10, 그냥 말이필요가없다  토르보고 이거보니  너어무재밌었어요        ,False
606,606,범죄도시2,10, 통쾌한 액션물이에요ㅎㅎ        ,True
607,607,외계+인 1부,10,  ,True
608,608,짱구는 못말려 극장판: 태풍을 부르는 나와 우주의 프린세스,6,짱아에 대한 짱구의 반응은 동생을 가진 아이의 모습을 잘 나타내고 있어 귀엽고 재밌게 볼 수 있다.        ,False
609,609,외계+인 1부,10, 오락영화로 최고 !! 배우님들 얼굴보는것만으로도  아깝지않음.        ,True
610,610,외계+인 1부,10, 중고딩아이들과재미있게봤습니다.        ,True
611,611,외계+인 1부,10, 기대한것보다 훨씬 재밌었다.        ,True
612,612,탑건: 매버릭,10, 인생영화다 이건.. 탑건 ost만들어도 가슴이 웅장해집니다        ,False
613,613,아이를 위한 아이,10,  ,True
614,614,남자가 사랑할 때,10, 낮에 밥먹다가 울어본 영화는 처음 ㅜㅜ        ,True
615,615,외계+인 1부,10, 전 괜찮았는데 넘 야박해.. 사람들        ,True
616,616,미니언즈2,4,전작보다 더 유치해졌다        ,False
617,617,탑건: 매버릭,7,톰 크루즈가 직접 몸소 연기한 거라 그런지 현장감도 생생하고 좋았어요. 스토리는 사실 예상 가능한 전개였던 것 같고 액션이 보기 좋았던 거 같아요.        ,False
618,618,헤어질 결심,10," 맞아, 영화는 이런것이었지.  라고 생각하며 엔딩크레딧이 올라갈때 정훈희, 송창식의 노래때문에 일어나기 힘들었다.   아름다운 영화, 아름다운 탕웨이.        ",True
619,619,외계+인 1부,2,스토리와 전개가 뒤죽박죽이었다        ,True
620,620,명탐정 코난: 할로윈의 신부,10, 20년 코난 인생중 가장 수작이었다. 트릭이나 액션은 이미 코난은 환타지물이 된지 오래였으니 까지 말자. 오랜팬들은 어차피 정으로 가는 거 아니었나ㅎ 서사가 완벽했다.        ,False
621,621,외계+인 1부,10, 내일 한산나오는데 큰일났네 돈엄청 쏟아부은거 같던데        ,True
622,622,헤어질 결심,1,ㄹㅈㄷ예술영화..노잼        ,True
623,623,외계+인 1부,10, 기획이 그럴려고 만든 영화에충분히 그러고 있는 영화인데왜들?? 동훈이형 억울하겠어~~~ㅋㅋㅋ2편 얼른 내놔 ㅋㅋㅋ        ,True
624,624,탑건: 매버릭,9,굿        ,False
625,625,탑건: 매버릭,10,  ,False
626,626,외계+인 1부,10, 엇? 난 엄청 재미나게봤는데ㅜㅜ        ,True
627,627,마녀(魔女) Part2. The Other One,7,1보다는 좀 재미없었는데 그냥 볼만했음 3는 기대되네        ,True
628,628,탑건,10, 톰크루즈 얼굴에 시간가는줄 모르고봄.내가 태어나기 훨씬전 영화라니;;        ,False
629,629,외계+인 1부,10,  ,True
630,630,그레이 맨,1,루소형제는 이제 망삘인듯        ,False
631,631,탑건: 매버릭,10," 이게 영화다, 이런 걸 극장에서 봐야 하는 거였어        ",False
632,632,헤어질 결심,10, 박찬욱감독은 한국 영화사에 길이 남을 거장이 되어 가고 있네요…        ,True
633,633,토르: 러브 앤 썬더,8,토르야 행복해라..        ,False
634,634,극장판 바이올렛 에버가든,10, 진짜 인생 최고의 영화..        ,False
635,635,탑건: 매버릭,10, 남자친구랑 톰 크루즈 때문에 호들 호들 호들갑 떨면서 봤네요 ㅋㅎ 넘 좋은 영화        ,False
636,636,외계+인 1부,10, 진짜 너무 재밌게 봤어요 !!다들 연기력이 좋아서 어색한거 없이 또 보고싶을 정도로 재밌었어요!! CG보고 우리나라 영화가 이만큼이나 발전했다니 감격 스러웠어요 !! 영상미도 좋고 솔직히 기대 안하고 봤는데 2편 너무 기대돼요 !!        ,True
637,637,외계+인 1부,10, 평점이 왜이리 낮은지 ..재밌게봤습니다        ,True
638,638,미니언즈2,10, 미니언즈 별로 관심없었는데졸귀예요. 너무귀여워!        ,False
639,639,외계+인 1부,10, 대존잼인데 평점이 왜이리 낮은건가요... 연기도 너무 잘하고 코미디도 들어가서 진짜 웃기고 소재도 좋아하는거라 너무 재밌게 잘봤어요! 다음 부예정 나왔을때도 소름 돋았움.. 진짜 재밌으니까 다들 꼭 보세요~!        ,True
640,640,극장판 짱구는 못말려 14기 : 전설을 부르는 춤! 아미고!,10,  ,False
641,641,외계+인 1부,1,뭐냐이게? 장르가 이장르 저장르 다섞고 cg도 난잡하게하고 스토리도 중구난방  OO같은 영화같지도않은영화  영화보다가 사람들이 3분의2가 나가더라 ㅅㅂ  ㅋㅋ 나도나갔고 돈낭비다        ,True
642,642,외계+인 1부,4,오랜만에 영화보다 졸았네요..ㅠㅠ        ,True
643,643,일일시호일,8,우린 그렇게 살아간다.        ,False
644,644,외계+인 1부,10, 호불호가 많이 갈려서 걱정했는데 새로운 도전에 큰 박수를 치고싶다.        ,True
645,645,외계+인 1부,10, 본격 감독 뇌구조가 궁금해지는 영화? 되게 참신했던 거 같습니다! 흥미롭게 영화 잘 봤습니다! 그리고 김우빈 얼굴과 연기는 유죄…        ,True
646,646,외계+인 1부,9,시간대 바뀌는 부분이 살짝 어렵긴 했지만 배우들 연기력이 캐리했다. 몰입감 대박이고 끝나면 계속 생각나고 또 보고싶은 그런 영화. 2부 빨리좀 나와라ㅏ뭔가 많이 합친것 같다고 하는데 오히려 그게 더 새롭고 재밌었음        ,True
647,647,외계+인 1부,10, 진짜 재밌게 봤어요 돈을 버릴정도라는데 저는 그런거 못 느끼고 즐거운 영화 시청한 것 같습니다        ,True
648,648,모비우스,10," 명대사: I . .am....Venom ㅋㅋㅋ게임에서도 스킬쓰거나 텔레포트같은거하면 잔상이 남듯, 모비우스는 액션할때 그런 잔상도 멋있고 킬링용영화로 좋습니다. 7점대는 돼야된다고 생각하는 영화~        ",False
649,649,외계+인 1부,10, 평점이 낮아서 걱정많은 상태로아무 생각없이 봤는데 재밌고 2부를 꼭 봐야하게끔 만들어놨다.        ,True
650,650,외계+인 1부,10, 평점이 낮아서 걱정많은 상태로아무 생각없이 봤는데 재밌고 2부를 꼭 봐야하게끔 만들어놨다.        ,True
651,651,미니언즈2,8,미니언들이 귀여워요^^!        ,False
652,652,탑건: 매버릭,10, 이보다 더 완벽할수 없는 속편        ,False
653,653,외계+인 1부,10, 저는 재미있었습니다뭐 재미있겠어?? 하는 마음에 보긴했는데 가볍게 보기 좋은 영화고 중간중간에 저 애 왜저러나 싶지만 그래도 볼만했습니다        ,True
654,654,썸머 필름을 타고!,8,이상하고 어색하지만 그 나름대로 반짝거리는 영화        ,True
655,655,탑건: 매버릭,10, 특별관 아니더라도 스크린으로 안 보면 후회할 영화 중 하나일 듯        ,False
656,656,헤어질 결심,10," 미묘한 두 사람의 감정선이 마음을 흔들고, 영화속 한 장면 한 장면이 멋진 명화를 보는 듯하다. 어스름한 저녁의 바다 풍경이 오래도록 마음에 남을듯하다.        ",True
657,657,외계+인 1부,6,밥과 반찬은 9점... 수저가 어디갔지?!!!! 결국 포기.. 어지럽다....        ,True
658,658,토르: 러브 앤 썬더,8,걱정하고 봤는데 그렇게 재미없지는 않았음        ,False
659,659,외계+인 1부,10, 김우빈 존잘..존멋..        ,True
660,660,드래곤 블레이드: 천장웅사,10, 성룡이가 홍콩문제에 중국편을 든다는게 흠        ,True
661,661,마녀(魔女) Part2. The Other One,6,초반에 루즈해서 말아 먹은 영화.진짜 무쓸모 앞부분 난 앞에 뭔멍멍소린가 이해 1도 안됫는데 그냥 보다보니까 앞에 멍멍소리가 뒤늦게 이해됨(결론은 앞에꺼 필요 없었다는거)차라리 자극적이고 강렬한 내용으로 앞에 나오고(내용뭣도없어도되니까 중반에 보면 이해되니까) 중반에 나오는 신캐소개 2편을 이끌어야 할 에피소드소개 후반에 액션으로 구성이였으면 진짜 대박쳤을텐데 매우 아쉽다. 그만큼 중 후반 구성이 완벽하게 좋고 재밌다. 중반부 캐릭소개에피소드소개로 지루할수있는 부분을 정말 재밌게 내용의 개연성을 잘 보여줌 후반 액션은 개멋짐 폭발함 개인적으로 아저씨 이후로 한국앤션중 이거만한게 없음. 진짜 앞부분 때문에 너무 아쉽다. 너무 아쉬워서 말이 너므 길어진다. ㅇㅏ...너무하네진짜        ,True
662,662,명탐정 코난: 할로윈의 신부,10, 존잼존잼너무 멋있음 너무 잘생김        ,False
663,663,원더,10," 따뜻한영화, 감동입니다        ",True
664,664,로스트 도터,7,뻔한 얘기지만 올리비아 콜맨 굉장하다        ,True
665,665,탑건: 매버릭,10, 인생영화 등극 무조건 보세요        ,False
666,666,마녀(魔女) Part2. The Other One,1,스토리가 음 쫌 부실함 간단히 해도 괜찮은걸 이렇게까지는.... 그래도 연출은 괜찮음        ,True
